priority,source_layer,id,year,subject,field,original,detected,occurrences,proposed,category,type,confidence,note,approval_status,reviewer_note
4,LAYER_1,1284,2015,Microbiology,topic,"Reactions of ""antigen-antibody"" (serological tests): Agglutination test (АT), precipitation test (РT).",РT,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,1285,2015,Microbiology,topic,Immunopathology.Allergy.,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1286,2015,Microbiology,topic,Immunopathology.Allergy.,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1287,2015,Microbiology,question,"A child is 10 years old. The followi-ng presentations have developed: sharp pain during swallowing, swollen neck, body temperature rise up to 39, 0o C , bright-red finely papular rash all over the body. Pharynx and tonsils are sharply hyperemic (""flaming pharynx""), ""crimson tongue"". On the tonsi-ls surface there are isolated greyish necrosis focuses. What disease it might be?",followi-ng,1,,REVIEW,POSSIBLE_BROKEN_WORD,MEDIUM,Likely OCR/PDF word split detected. Manual review required.,PENDING,
4,LAYER_1,1289,2015,Microbiology,topic,Immunopathology.Allergy.,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1306,2014,Microbiology,question,"A 10-year-old child has painful swallowing, neck edema, temperature rise up to 39, 0o C , the whole body is covered with bright- red petechial rash. Back of the throat and tonsils are hyperemic, the tongue is crimson-colored. Tonsillar surface is covered with isolated grayish-colored necrosis nidi. What disease is it?",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,1309,2014,Microbiology,question,A young woman suddenly developed fever up to 39o C accompanied by a strong headache. Examination revealed marked nuchal rigidity. Spinal puncture was performed. Gram-stained smear of cerebrospinal fluid contained many neutrophils and Gram- positive diplococci. What bacteria could be the cause of this disease?,,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,1312,2014,Microbiology,answer_4,E.coli,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1312,2014,Microbiology,answer_5,P.vulgaris,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1312,2014,Microbiology,topic,Rhabdoviruses.Arboviruses,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1314,2014,Microbiology,topic,"Reactions of ""antigen-antibody"" (serological tests): Agglutination test (АT), precipitation test (РT).",АT,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,1314,2014,Microbiology,topic,"Reactions of ""antigen-antibody"" (serological tests): Agglutination test (АT), precipitation test (РT).",РT,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,1315,2013,Microbiology,topic,Immunopathology.Allergy,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1319,2013,Microbiology,topic,Rhabdoviruses.Arboviruses,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1326,2013,Microbiology,topic,Immunopathology.Allergy.,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1328,2013,Microbiology,topic,Immunopathology.Allergy,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1329,2013,Microbiology,topic,Immunopathology.Allergy.,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1337,2012,Microbiology,topic,Immunopathology.Allergy,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1338,2012,Microbiology,topic,Immunopathology.Allergy,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1351,2011,Microbiology,question,During examination of a 6-year- old child a doctor revealed greyish films on the pharyngeal tonsils. Their removal provoked moderate haemorrhage. Bacterioscopy revealed gram-positive clublike bacteria. What symptoms will develop in this child within the next few days if no specific treatment is provided?,,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,1354,2011,Microbiology,answer_1,DNA on the matrix of virus mRNA,mRNA,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,1354,2011,Microbiology,answer_5,mRNA on the matrix of virus protein,mRNA,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,1355,2011,Microbiology,topic,Cellular and humoral factors of nonspecific defense. Phagocytiс activity determination.,Phagocytiс,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,1362,2011,Microbiology,topic,Rhabdoviruses.Arboviruses,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1365,2011,Microbiology,question,"After inoculation of the material obtained from the pharynx of an angina patient onto the blood-tellurite agar, grey colonies could be observed. They were 4-5 mm in diameter, radially striated (in form of rosettes). Microscopical examination revealed gram- positive bacilli with clavate swollen ends arranged in form of wide-spread fingers. Identify these microorganisms:",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,1367,2009,Microbiology,question,"Quite often the cause of secondary immunodeFIciency is an infection involvement, when the causative agents propagate directly in the cells of immune system and destroy it. The following diseases are characterized by:",immunodeFIciency,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,137,2014,Pathophysiology,question,"During an animal experiment,surgical damage of certain brain structures has caused deep prolonged sleep. What structure is most likely to cause such condition, if damaged?",,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1370,2009,Microbiology,question,While examining a patient an otolaryngologist noticed hyperaemia and signiFIcantly edematous tonsils with a grayish FIlm upon them. Microscopical examination of this FIlm revealed some grampositive bacilli placed at an angle with each other. What disease might be suspected?,signiFIcantly,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,1374,2009,Microbiology,question,A patient with clinical presentations of immunodeFIciency has undergone immunological tests. They revealed signiFIcant decrease in number of cells that form rosettes with sheep erythrocytes. What conclusion can be drown on the ground of the analysis data?,immunodeFIciency,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,1374,2009,Microbiology,question,A patient with clinical presentations of immunodeFIciency has undergone immunological tests. They revealed signiFIcant decrease in number of cells that form rosettes with sheep erythrocytes. What conclusion can be drown on the ground of the analysis data?,signiFIcant,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,1375,2009,Microbiology,question,As a result of durative antibiotic therapy a 37-year old patient developed intestinal dysbacteriosis. What type of drugs should be used in order to normalize intestinal microßora?,ß,1,,REVIEW,OCR_CHARACTER_CORRUPTION,HIGH,Suspicious OCR character detected.,PENDING,
4,LAYER_1,1379,2008,Microbiology,topic,Cellular and humoral factors of nonspecific defense. Phagocytiс activity determination. Lysozyme determination.,Phagocytiс,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,1380,2008,Microbiology,question,"Examination of a patient with pustular skin lesions allowed to isolate a causative agent that forms in the blood agar roundish yellow middle-sized colonies surrounded by haemolysis zone. Smears from the colonies contain irregularshaped clusters of gram- positive cocci. The culture is oxidase- and catalase-positive, ferments mannitol and synthesizes plasmocoagulase. What causative agent was isolated?",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,1391,2008,Microbiology,answer_3,E.coli,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1391,2008,Microbiology,answer_4,Str.pyogenes,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1401,2007,Microbiology,topic,Cellular and humoral factors of nonspecific defense. Phagocytiс activity determination.,Phagocytiс,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,1402,2007,Microbiology,question,"A 27 y.o. patient put eye drops that contain penicillin. After a few minutes she felt itching and burning of her body, there appeared lip and eyelid edemata; arterial pressure began to drop. What immunoglobulins took part in the development of this allergic reaction?",,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1411,2007,Microbiology,topic,Immunopathology.Allergy,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1414,2007,Microbiology,question,"A boy is 7 y.o. Objectively: against the background of hyperemic skin there is knobby bright-pink rash on his forehead, neck, at the bottom of abdomen, in the popliteal spaces; nasolabial triangle is pale. Examination of oropharyngeal surface revealed localized bright-red hyperemia; tonsils are swollen, soft, lacunas contain pus, tongue is crimson. Cervical lymph nodes are enlarged, dense and painful. What is the most probable diagnosis?",,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1418,2010,Microbiology,question,During the repeated Widal’s agglutination test it was noticed that the ratio of antibody titers and O-antigens S.typhi in the patient’s serum had increased from 1:100 to 1:400. How would you interpret these results?,,1,,REVIEW,MISSING_SPACE_AFTER_PUNCTUATION,MEDIUM,May be punctuation followed by missing whitespace.,PENDING,
4,LAYER_1,1429,2010,Microbiology,topic,Ortho- and paramyxoviruses.,,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,1433,2018,Microbiology,topic,Cellular and humoral factors of nonspecific defense. Phagocytiс activity determination. Lysozyme determination.,Phagocytiс,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,1451,2018,Microbiology,answer_4,"Serum IgА, IgM",IgА,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,1451,2018,Microbiology,answer_5,"IgЕ, IgM",IgЕ,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,1457,2019,Microbiology,topic,Serological method of diagnostics. Serological tests for detection of antigens and antibodies. Serological tests for express- diagnostics. Diagnostic antigens. Diagnostic antisera.,,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,1459,2019,Microbiology,topic,Ortho- and paramyxoviruses.,,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,1468,2019,Microbiology,question,"A 43-year-old man seeks evaluation at an emergency department with complaints of fever with chills, malaise, diffuse abdominal pain for over a week, diarrhea and loss of appetite. He says that his symptoms are progressively getting worse. He recalls that the fever began slowly and climbed its way up stepwise to the current 39.8°C. His blood pressure is 110/70 mm Hg. A physical exam reveals a coated tongue, enlarged spleen and rose spots on the abdomen. Serologic study shows the agglutinin О titre of 1:200 by the Widal test. Which of the following is the most likely causative organism for this patient’s condition?",,1,,REVIEW,TEMPERATURE_FORMAT,HIGH,Possible OCR corruption in temperature notation.,PENDING,
4,LAYER_1,147,2014,Pathophysiology,topic,aLLERgy,aLLERgy,1,,REVIEW,OCR_CASE_CORRUPTION,HIGH,Suspicious uppercase sequence inside a word; possible PDF/OCR corruption.,PENDING,
4,LAYER_1,1477,2020,Microbiology,question,"T lymphocytes were affected by HIV In the process, viral enzyme reverse transcriptase (RNA-dependent DNA- polymerase) catalyzes the synthesis of:",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,1488,2021,Microbiology,question,"Exo- and endotoxins, aggression enzymes play a significant role in the pathogenesis of Cholera. Dehydration is the main syndrome of this disease. Which of the following pathogenetic effects is the main cause of dehydration?",,1,,REVIEW,BROKEN_WORD_WITH_SPACE,MEDIUM,Possible word split by PDF/OCR line wrapping; may also be legitimate hyphenation and requires review.,PENDING,
4,LAYER_1,1539,2017,Anatomy,answer_4,Сorpus luteum,Сorpus,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,1539,2017,Anatomy,question,"Histological specimen of the ovary shows large hollow structures. Primary oocyte within these structures is surrounded with transparent membrane and radiati-ng crown and is situated in the cumulus oophorus , the wall is made of follicular cell layer and theca. What ovarian structure can be characterized by these morphological features?",radiati-ng,1,,REVIEW,POSSIBLE_BROKEN_WORD,MEDIUM,Likely OCR/PDF word split detected. Manual review required.,PENDING,
4,LAYER_1,1540,2017,Anatomy,question,Histological specimen demonstrates a parenchymal organ with cortical and medullary substances. The cortical substance is composed of bands of epitheli-al cells with capillary blood vessels between them. The bands form three zones. The medullary substance consists of сhromaffin cells and venous sinusoids. What organ can be characterized by these morphological features?,сhromaffin,1,,REVIEW,CYRILLIC_CONFUSABLE,HIGH,Mixed Latin/Cyrillic token detected; possible visually confusable OCR character.,PENDING,
4,LAYER_1,1546,2017,Anatomy,question,A specimen shows an organ covered wi-th connective tissue capsule with trabeculae radiating inward the organ. The organ’s cortex contains lymph nodules; there are medullary cords made of lymphoid cells. What organ is under study?,wi-th,1,,REVIEW,POSSIBLE_BROKEN_WORD,HIGH,Known OCR/PDF hyphenation pattern detected.,PENDING,
4,LAYER_1,1550,2017,Anatomy,question,A patient is diagnosed with compressi-on fracture of the lumbar vertebra. The pati-ent presents with acutely increased lumbar lordosis. What ligament was damaged in this patient resulting in such deformation of vertebral column curvature?,pati-ent,1,,REVIEW,POSSIBLE_BROKEN_WORD,MEDIUM,Likely OCR/PDF word split detected. Manual review required.,PENDING,
4,LAYER_1,1553,2017,Anatomy,question,The brain trauma unit received a pati-ent with damaged greater wing of the sphenoid bone. The fracture line crosses the spinous foramen of the sphenoid. What vessel was damaged?,pati-ent,1,,REVIEW,POSSIBLE_BROKEN_WORD,MEDIUM,Likely OCR/PDF word split detected. Manual review required.,PENDING,
4,LAYER_1,1557,2017,Anatomy,question,Due to trauma the patient presents wi-th disturbed function of the parotid gland. What nerve ensures its secretion function?,wi-th,1,,REVIEW,POSSIBLE_BROKEN_WORD,HIGH,Known OCR/PDF hyphenation pattern detected.,PENDING,
4,LAYER_1,1558,2016,Anatomy,question,"A 35-year-old man has been deli-vered into a surgical ward with a suppurati-ng wound in the neck, anterior to trachea (previsceral space). If a surgical operation is not performed urgently, there is a risk of infection spreading to:",suppurati-ng,1,,REVIEW,POSSIBLE_BROKEN_WORD,MEDIUM,Likely OCR/PDF word split detected. Manual review required.,PENDING,
