id,year,subject,field,original,detected,proposed,type,confidence,plan_status,apply,reviewer_note
100,2016,Pathophysiology,question,"30 minutes after drinking mango juice a child suddenly developed a local swelli-ng in the area of the soft palate, which impeded swallowing and, eventually, respi-ration. Mucosa of the swollen area was hyperemic and painless. Blood test revealed moderate eosinophilia. Body temperature was normal. Anamnesis states that the elder sister of the child has been suffering from bronchial asthma attacks. What kind of edema has developed in the child?",respi-ration,"30 minutes after drinking mango juice a child suddenly developed a local swelli-ng in the area of the soft palate, which impeded swallowing and, eventually, respiration. Mucosa of the swollen area was hyperemic and painless. Blood test revealed moderate eosinophilia. Body temperature was normal. Anamnesis states that the elder sister of the child has been suffering from bronchial asthma attacks. What kind of edema has developed in the child?",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
102,2015,Pathophysiology,question,A 16-year-old adolescent is diagnosed with hereditary UDP (uridine diphosphate) glucuronyltransferase deficiency. Laboratory tests revealed hyperbili-rubinemia caused mostly by increased blood content of the following substance:,hyperbili-rubinemia,A 16-year-old adolescent is diagnosed with hereditary UDP (uridine diphosphate) glucuronyltransferase deficiency. Laboratory tests revealed hyperbilirubinemia caused mostly by increased blood content of the following substance:,BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
104,2015,Pathophysiology,question,"Several minutes after a dentist admini-stered novocaine for local anaesthesia of a patient’s tooth, the following symptoms sharply developed in the patient: fatigue, skin itching. Objectively the following can be observed: skin hyperemia, tachycardia, BP dropped down to 70/40 mm Hg. What kind of allergic reaction is this pathology?",admini-stered,"Several minutes after a dentist administered novocaine for local anaesthesia of a patient’s tooth, the following symptoms sharply developed in the patient: fatigue, skin itching. Objectively the following can be observed: skin hyperemia, tachycardia, BP dropped down to 70/40 mm Hg. What kind of allergic reaction is this pathology?",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
107,2015,Pathophysiology,question,A patient is diagnosed with hereditary coagulopathy that is characterised by factor VIII deficiency. Specify the phase of blood clotting during which coagulation will be di-srupted in the given case:,di-srupted,A patient is diagnosed with hereditary coagulopathy that is characterised by factor VIII deficiency. Specify the phase of blood clotting during which coagulation will be disrupted in the given case:,BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
110,2015,Pathophysiology,question,"An unconscious patient was delivered by ambulance to the hospital. On objecti-ve examination the patient was found to present no reflexes, periodical convulsi-ons, irregular breathing. After laboratory examination the patient was diagnosed with hepatic coma. Disorders of the central nervous system develop due to accumulati-on of the following metabolite:",objecti-ve,"An unconscious patient was delivered by ambulance to the hospital. On objective examination the patient was found to present no reflexes, periodical convulsi-ons, irregular breathing. After laboratory examination the patient was diagnosed with hepatic coma. Disorders of the central nervous system develop due to accumulati-on of the following metabolite:",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
110,2015,Pathophysiology,question,"An unconscious patient was delivered by ambulance to the hospital. On objecti-ve examination the patient was found to present no reflexes, periodical convulsi-ons, irregular breathing. After laboratory examination the patient was diagnosed with hepatic coma. Disorders of the central nervous system develop due to accumulati-on of the following metabolite:",convulsi-ons,"An unconscious patient was delivered by ambulance to the hospital. On objecti-ve examination the patient was found to present no reflexes, periodical convulsions, irregular breathing. After laboratory examination the patient was diagnosed with hepatic coma. Disorders of the central nervous system develop due to accumulati-on of the following metabolite:",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
110,2015,Pathophysiology,question,"An unconscious patient was delivered by ambulance to the hospital. On objecti-ve examination the patient was found to present no reflexes, periodical convulsi-ons, irregular breathing. After laboratory examination the patient was diagnosed with hepatic coma. Disorders of the central nervous system develop due to accumulati-on of the following metabolite:",accumulati-on,"An unconscious patient was delivered by ambulance to the hospital. On objecti-ve examination the patient was found to present no reflexes, periodical convulsi-ons, irregular breathing. After laboratory examination the patient was diagnosed with hepatic coma. Disorders of the central nervous system develop due to accumulation of the following metabolite:",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
116,2015,Pathophysiology,question,During determining the blood group according to the AB0 system with salt soluti-ons of monoclonal antibodies agglutination did not occur with any of the solutions. What blood group is it?,soluti-ons,During determining the blood group according to the AB0 system with salt solutions of monoclonal antibodies agglutination did not occur with any of the solutions. What blood group is it?,BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1160,2019,Normal Phisiology,answer_1,Increased permeability across the glome-rular capillary wall,glome-rular,Increased permeability across the glomerular capillary wall,BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1235,2017,Microbiology,question,During sanitary and bacteriological testing of water with the membrane filter techni-que there were revealed two red colonies on the membrane filter (Endo medium) through which 500 ml of water was filtered. Calculate the coli index and coli titer of this water:,techni-que,During sanitary and bacteriological testing of water with the membrane filter technique there were revealed two red colonies on the membrane filter (Endo medium) through which 500 ml of water was filtered. Calculate the coli index and coli titer of this water:,BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
124,2015,Pathophysiology,question,"A 30-year-old man has sustained an injury to his thorax in a traffic incident, whi-ch caused disruption of his external respiration. What type of ventilatory difficulty can be observed in the given case?",whi-ch,"A 30-year-old man has sustained an injury to his thorax in a traffic incident, which caused disruption of his external respiration. What type of ventilatory difficulty can be observed in the given case?",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1247,2017,Microbiology,question,Pathologic material (mucosal excreti-on from the nasal passages) obtained from a patient provisionally diagnosed with influenza was delivered to the virological laboratory. What quick test allows detecti-ng specific viral antigen in the investigated material?,excreti-on,Pathologic material (mucosal excretion from the nasal passages) obtained from a patient provisionally diagnosed with influenza was delivered to the virological laboratory. What quick test allows detecti-ng specific viral antigen in the investigated material?,BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1247,2017,Microbiology,question,Pathologic material (mucosal excreti-on from the nasal passages) obtained from a patient provisionally diagnosed with influenza was delivered to the virological laboratory. What quick test allows detecti-ng specific viral antigen in the investigated material?,detecti-ng,Pathologic material (mucosal excreti-on from the nasal passages) obtained from a patient provisionally diagnosed with influenza was delivered to the virological laboratory. What quick test allows detecting specific viral antigen in the investigated material?,BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1253,2017,Microbiology,question,"Typical manifestations of food poisoni-ng caused by C. botulinum are double visi-on, abnormal functioning of the swallowing and breathing. These symptoms develop as the result of:",poisoni-ng,"Typical manifestations of food poisoning caused by C. botulinum are double visi-on, abnormal functioning of the swallowing and breathing. These symptoms develop as the result of:",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1253,2017,Microbiology,question,"Typical manifestations of food poisoni-ng caused by C. botulinum are double visi-on, abnormal functioning of the swallowing and breathing. These symptoms develop as the result of:",visi-on,"Typical manifestations of food poisoni-ng caused by C. botulinum are double vision, abnormal functioning of the swallowing and breathing. These symptoms develop as the result of:",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1254,2017,Microbiology,question,On examination of a 6-year-old child the doctor noticed grayish film on the child’s tonsils. Microscopy of the smears stained by Neisser method detected there Corynebacterium diphtheriae . What morphologic feature was the most indicati-ve for determining the type of the agent?,indicati-ve,On examination of a 6-year-old child the doctor noticed grayish film on the child’s tonsils. Microscopy of the smears stained by Neisser method detected there Corynebacterium diphtheriae . What morphologic feature was the most indicative for determining the type of the agent?,BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1256,2017,Microbiology,answer_4,Are associated with anaphylactic reacti-ons,reacti-ons,Are associated with anaphylactic reactions,BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1258,2017,Microbiology,answer_5,,Co-trimoxazole,cotrimoxazole,BROKEN_WORD_HYPHENATION,HIGH,VALIDATED_NOT_AUTO,NO,
1270,2016,Microbiology,answer_2,Autosomal recessive agammaglobuli-naemia (Swiss type),agammaglobuli-naemia,Autosomal recessive agammaglobulinaemia (Swiss type),BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1270,2016,Microbiology,question,"Parents of a 5-year-old child report him to have frequent colds that develop into pneumonias, presence of purulent rashes on the skin. Laboratory tests have revealed the following: absence of immunoglobuli-ns of any type; naked cells are absent from the lymph nodes punctate. What kind of immune disorder is it?",immunoglobuli-ns,"Parents of a 5-year-old child report him to have frequent colds that develop into pneumonias, presence of purulent rashes on the skin. Laboratory tests have revealed the following: absence of immunoglobulins of any type; naked cells are absent from the lymph nodes punctate. What kind of immune disorder is it?",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1272,2016,Microbiology,question,"What condition may develop 15-30 mi-nutes after re-administration of an antigen as a result of the increased level of antibodies, mainly IgE, that are adsorbed on the surface of target cells, namely tissue basophils (mast cells) and blood basophi-ls?",mi-nutes,"What condition may develop 15-30 minutes after re-administration of an antigen as a result of the increased level of antibodies, mainly IgE, that are adsorbed on the surface of target cells, namely tissue basophils (mast cells) and blood basophi-ls?",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1272,2016,Microbiology,question,"What condition may develop 15-30 mi-nutes after re-administration of an antigen as a result of the increased level of antibodies, mainly IgE, that are adsorbed on the surface of target cells, namely tissue basophils (mast cells) and blood basophi-ls?",basophi-ls,"What condition may develop 15-30 mi-nutes after re-administration of an antigen as a result of the increased level of antibodies, mainly IgE, that are adsorbed on the surface of target cells, namely tissue basophils (mast cells) and blood basophils?",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1274,2016,Microbiology,question,A laboratory has been investigati-ng virulence of a diphtheria agent. In the process of the experiment the infection was introduced intraperitoneally into test animals. The dosage of bacteria resulting in 95% mortality of test animals was found. What unit of virulence measurement was determined?,investigati-ng,A laboratory has been investigating virulence of a diphtheria agent. In the process of the experiment the infection was introduced intraperitoneally into test animals. The dosage of bacteria resulting in 95% mortality of test animals was found. What unit of virulence measurement was determined?,BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1277,2016,Microbiology,question,A 40-year-old woman was diagnosed with glomerulonephritis based on her cli-nical symptoms and the results of urine analysis. Anamnesis states chronic tonsillitis. What microorganisms are the most likely cause for the kidney damage in this case?,cli-nical,A 40-year-old woman was diagnosed with glomerulonephritis based on her clinical symptoms and the results of urine analysis. Anamnesis states chronic tonsillitis. What microorganisms are the most likely cause for the kidney damage in this case?,BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1287,2015,Microbiology,question,"A child is 10 years old. The followi-ng presentations have developed: sharp pain during swallowing, swollen neck, body temperature rise up to 39, 0o C , bright-red finely papular rash all over the body. Pharynx and tonsils are sharply hyperemic (""flaming pharynx""), ""crimson tongue"". On the tonsi-ls surface there are isolated greyish necrosis focuses. What disease it might be?",followi-ng,"A child is 10 years old. The following presentations have developed: sharp pain during swallowing, swollen neck, body temperature rise up to 39, 0o C , bright-red finely papular rash all over the body. Pharynx and tonsils are sharply hyperemic (""flaming pharynx""), ""crimson tongue"". On the tonsi-ls surface there are isolated greyish necrosis focuses. What disease it might be?",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1287,2015,Microbiology,question,"A child is 10 years old. The followi-ng presentations have developed: sharp pain during swallowing, swollen neck, body temperature rise up to 39, 0o C , bright-red finely papular rash all over the body. Pharynx and tonsils are sharply hyperemic (""flaming pharynx""), ""crimson tongue"". On the tonsi-ls surface there are isolated greyish necrosis focuses. What disease it might be?",tonsi-ls,"A child is 10 years old. The followi-ng presentations have developed: sharp pain during swallowing, swollen neck, body temperature rise up to 39, 0o C , bright-red finely papular rash all over the body. Pharynx and tonsils are sharply hyperemic (""flaming pharynx""), ""crimson tongue"". On the tonsils surface there are isolated greyish necrosis focuses. What disease it might be?",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1292,2015,Microbiology,question,"An HIV-positive patient’s cause of death is acute pulmonary insufficiency resulting from pneumonia. Pathohistological investigation of lungs has revealed intersti-tial pneumonia, alveolocyte desquamation and methamorphoses: alveolocyte enlargement, large intranuclear inclusi-ons surrounded by lightly-coloured areas. Transformed cells resemble owl’s eye. Name the causative agent of pneumonia:",intersti-tial,"An HIV-positive patient’s cause of death is acute pulmonary insufficiency resulting from pneumonia. Pathohistological investigation of lungs has revealed interstitial pneumonia, alveolocyte desquamation and methamorphoses: alveolocyte enlargement, large intranuclear inclusi-ons surrounded by lightly-coloured areas. Transformed cells resemble owl’s eye. Name the causative agent of pneumonia:",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1292,2015,Microbiology,question,"An HIV-positive patient’s cause of death is acute pulmonary insufficiency resulting from pneumonia. Pathohistological investigation of lungs has revealed intersti-tial pneumonia, alveolocyte desquamation and methamorphoses: alveolocyte enlargement, large intranuclear inclusi-ons surrounded by lightly-coloured areas. Transformed cells resemble owl’s eye. Name the causative agent of pneumonia:",inclusi-ons,"An HIV-positive patient’s cause of death is acute pulmonary insufficiency resulting from pneumonia. Pathohistological investigation of lungs has revealed intersti-tial pneumonia, alveolocyte desquamation and methamorphoses: alveolocyte enlargement, large intranuclear inclusions surrounded by lightly-coloured areas. Transformed cells resemble owl’s eye. Name the causative agent of pneumonia:",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1296,2015,Microbiology,answer_4,Are associated with anaphylactic reacti-ons,reacti-ons,Are associated with anaphylactic reactions,BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
144,2014,Pathophysiology,answer_3,,Sino-atrial,sinoatrial,BROKEN_WORD_HYPHENATION,HIGH,VALIDATED_NOT_AUTO,NO,
1501,2021,Microbiology,answer_2,,Co-infection,coinfection,BROKEN_WORD_HYPHENATION,HIGH,VALIDATED_NOT_AUTO,NO,
1536,2017,Anatomy,question,A patient with periodontitis of the lower molar came to the doctor. It was determi-ned that the inflammatory process spread to the lymph nodes. What lymph nodes were the first to be affected by the inflammatory process?,determi-ned,A patient with periodontitis of the lower molar came to the doctor. It was determined that the inflammatory process spread to the lymph nodes. What lymph nodes were the first to be affected by the inflammatory process?,BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1538,2017,Anatomy,question,After a case of cold the patient developed a lacrimation disorder. This di-sorder was caused by functional disturbance of the following autonomic ganglion:,di-sorder,After a case of cold the patient developed a lacrimation disorder. This disorder was caused by functional disturbance of the following autonomic ganglion:,BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
1539,2017,Anatomy,question,"Histological specimen of the ovary shows large hollow structures. Primary oocyte within these structures is surrounded with transparent membrane and radiati-ng crown and is situated in the cumulus oophorus , the wall is made of follicular cell layer and theca. What ovarian structure can be characterized by these morphological features?",radiati-ng,"Histological specimen of the ovary shows large hollow structures. Primary oocyte within these structures is surrounded with transparent membrane and radiating crown and is situated in the cumulus oophorus , the wall is made of follicular cell layer and theca. What ovarian structure can be characterized by these morphological features?",BROKEN_WORD_HYPHENATION,HIGH,AUTO_APPROVED,YES,
